"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2438","185740_at","btb-6","173539","BTB domain-containing protein",-0.251647083299113,7.85438695800675,-2.13350016150528,0.0482606968783936,0.0879192249816083,-5.16268361310436
"2439","185758_at","hex-2","178951","Glyco_hydro_20 domain-containing protein",0.0327938114855781,6.96007414295331,0.212046740431256,0.834674863512869,0.874301477229004,-7.2592243340716
"2440","185773_at","spp-8","177652","SaPosin-like Protein family",-0.472858358646204,6.99050399831911,-3.82132213171241,0.00143796997249531,0.00496385329909393,-1.77489372127976
"2441","185775_at","K01D12.10","186848","hypothetical protein",-0.106749021042471,4.48573446287251,-0.590199405313931,0.563075165369638,0.642414073759614,-7.10096081908241
"2442","185779_at","T05B11.4","188111","Glycosyltransferase family 92 protein",0.317184083620925,5.93533662631418,1.66437143866,0.114962233552115,0.179643511415423,-5.93182351454987
"2443","185780_at","haf-7","190115","HAlF transporter (PGP related)",1.03058981359829,4.62466204970097,6.67962338831087,4.58239264955993e-06,3.98131325145649e-05,4.05374723752405
"2444","185784_at","wah-1","176635","Worm AIF (apoptosis inducing factor) Homolog",-0.235367913596194,7.86533255590034,-2.36640570340141,0.0305309918798426,0.0607125589599159,-4.74034164883517
"2445","185798_at","F28A12.3","185038","hypothetical protein",-0.0357344830267721,3.91387687732009,-0.240927014098707,0.812587961027867,0.856544943752832,-7.25233958430092
"2446","185799_at","C31B8.12","183081","Methyltransf_21 domain-containing protein",-0.386953179573116,4.29674402481742,-2.39209478834424,0.0290017582887617,0.0582830515971742,-4.69240166837268
"2447","185800_at","F55A12.6","186280","hypothetical protein",0.114395473824143,5.09513748079671,0.636580431641604,0.533154360956675,0.616030392127829,-7.07159741318415
"2448","185802_at","F59E11.5","179278","DUF19 domain-containing protein",0.40544319552211,5.4499576015107,2.75900916473512,0.0137081458402203,0.0315817503611705,-3.98324413148801
"2449","185803_at","C28C12.4","182978","DUF148 domain-containing protein",0.613821919219213,6.00075455713562,4.39072115838614,0.000428572891690276,0.00177825766999846,-0.562316277153118
"2450","185804_at","comt-2","189563","Catechol-O-MethylTransferase family",-0.19314466715656,4.40386357749989,-1.2404585192416,0.232202511113097,0.31643283377177,-6.50651635174511
"2451","185811_at","Y71H2B.4","175381","hypothetical protein",0.626779662482811,11.5725093340587,5.67244360086775,3.1151624190233e-05,0.000198021757428768,2.09595674204606
"2452","185812_at","C04E12.2","182208","DUF19 domain-containing protein",0.770026690207671,6.82688212182989,4.58805735229703,0.000283103478620799,0.00125456058007304,-0.144275534358387
"2453","185813_at","fbxc-21","186515","F-box C protein",-0.299323408321976,4.43010888615457,-1.79710309628051,0.0906963132139977,0.147678104686595,-5.72683146986494
"2454","185815_at","gsto-3","175196","GST N-terminal domain-containing protein",0.942274333894991,7.55269664831092,7.53585204587364,1.0012091462529e-06,1.17606820841538e-05,5.61040802613064
"2455","185816_at","F45E12.6","185804","hypothetical protein",1.04219814369107,5.10857294099849,7.21800361254301,1.74070288440801e-06,1.83301288585389e-05,5.0442715163243
"2456","185822_s_at","T19H12.3","178879","hypothetical protein",0.20279443734829,4.12708290964287,1.43808882687128,0.16915590460884,0.243823063331787,-6.25476293991428
"2457","185826_at","T03F1.11","171962","hypothetical protein",0.667855735257869,6.51436229199972,5.79383037487097,2.45488372262613e-05,0.000163789841973615,2.33884826649069
"2458","185837_at","F21C10.4","184764","CX domain-containing protein",2.54254863209507,6.90774580273179,19.6811216923448,7.24542211935774e-13,8.03052840992159e-10,19.7451854206078
"2459","185842_at","F54B11.10","186217","hypothetical protein",-0.0460176982521938,4.10699628560338,-0.381026905198084,0.70805788462605,0.77232575958426,-7.20662147121108
"2460","185850_at","fbxa-149","189691","pseudo",0.430130783830474,4.89794419925569,3.57732685821528,0.00242338152676564,0.00759241244674132,-2.29311164922392
"2461","185854_s_at","rege-1","172426","Endoribonuclease rege-1",0.494139011280729,6.62999992665497,4.60235719623482,0.00027475875238663,0.00122670663538784,-0.114067784387431
"2462","185855_s_at","ncx-1","180318","Na/Ca eXchangers",-0.226490334753117,6.74252331149188,-1.90485582563433,0.0744294369329997,0.125808979331418,-5.5527202028157
"2463","185857_at","spd-3","177438","hypothetical protein",0.199853500917636,5.2661959468468,1.33388588372731,0.200410657562736,0.281289950197445,-6.39122264043116
"2464","185858_at","Y95B8A.4","190805","hypothetical protein",-0.238507441391959,5.17733841567108,-1.48802971219505,0.15565606229425,0.227989385236045,-6.18653836581799
"2465","185864_at","srr-4","187292","Serpentine Receptor, class R",1.90764873800675,7.59519163636099,11.4332662286453,3.02873279028611e-09,1.38789183906517e-07,11.5238437699111
"2466","185892_at","tiar-2","174909","TIA-1/TIAL RNA binding protein homolog",-0.0861698267978088,5.50820409206956,-0.660299047516324,0.518199132708645,0.60259073714307,-7.05576477337302
"2467","185910_at","fbxa-6","183881","F-box domain-containing protein",0.143261784553931,4.0103950718866,0.976345629408999,0.343029491688487,0.4328087686357,-6.79378098609739
"2468","185914_at","Y48C3A.20","174977","hypothetical protein",-0.41966118420158,7.27365115841881,-3.53381037351261,0.00265978167872388,0.00819755328919335,-2.38517245392103
"2469","185918_at","ppfr-4","190617","Serine/threonine-protein phosphatase 4 regulatory subunit ppfr-4",-0.433863365388277,5.11122663116396,-3.19056910135063,0.00553097558480958,0.014970498795074,-3.10483272929877
"2470","185920_at","yop-1","171835","Receptor expression-enhancing protein",0.0303363297463122,9.08494517348583,0.236974494693923,0.815601594033872,0.859504333363974,-7.25333333695188
"2471","185941_at","let-765","175934","hypothetical protein",-0.175431197892149,5.05488520990586,-1.21185163503471,0.242684232590431,0.327261297044579,-6.54043700516102
"2472","185944_at","lips-15","174895","LIPaSe related",0.571481793318698,8.60211807803504,4.83760730118059,0.000168417362344493,0.000822365809106013,0.380861171783654
"2473","185945_at","C44B12.6","183438","hypothetical protein",0.0457937508563022,6.10048317153556,0.22033992927523,0.828316939749867,0.869170014785341,-7.25733663323493
"2474","185948_at","F45F2.11","185810","hypothetical protein",-0.235458433573955,9.02548598389019,-1.87424593243129,0.0787638825194387,0.131588697959158,-5.60285101223219
"2475","185952_at","Y39A1A.18","189712","hypothetical protein",-0.327977298315563,4.90982764715674,-2.14702779634055,0.0470141631362313,0.0862891990660584,-5.13880125636041
"2476","185957_s_at","mec-10","181101","Degenerin mec-10",-0.394510398388693,4.17044901453835,-2.29737501069108,0.0350228561497317,0.0678019081450239,-4.86789051494008
"2477","185963_at","Y46D2A.1","189951","hypothetical protein",0.366048881811732,5.28743128878789,3.00485029320259,0.00819437482052495,0.0206468537773952,-3.48742550011881
"2478","185964_at","Y37D8A.19","176711","hypothetical protein",-0.312718222503404,11.9375216879485,-2.72768737328705,0.014627986405155,0.0333144201581084,-4.04536614871884
"2479","185968_at","nhr-137","183865","Nuclear Hormone Receptor family",1.36619409034744,5.46358054466635,10.3469686017271,1.29466084796323e-08,4.2509730204777e-07,10.0504675599813
"2480","185969_s_at","C32F10.4","172248","hypothetical protein",0.366429781759873,9.32127291811848,2.94095601291858,0.00937370211297432,0.0231428879876275,-3.61757953440857
"2481","185973_at","pigl-1","3565275","PhosphatidylInositol Glycan anchor biosynthesis class L",-0.525372467924019,5.34814947855317,-3.68112642131794,0.00194077211326443,0.00634746644102955,-2.07301373951788
"2482","185984_at","nas-38","180407","Zinc metalloproteinase nas-38",-0.519743843765762,4.59372196913233,-3.39326493882183,0.00359159991763851,0.010606920436652,-2.68141482836869
"2483","185993_at","col-74","173989","Col_cuticle_N domain-containing protein",-0.103684100361958,3.61447648665232,-0.936571696936934,0.362522228235069,0.453117200511672,-6.83182215650844
"2484","185999_at","C03G6.17","182179","DUF1248 domain-containing protein",0.00619961724953111,4.9309574883298,0.0428326993933842,0.96635035350064,0.97405873195496,-7.28196110455541
"2485","186009_at","H34I24.2","175401","hypothetical protein",0.330323290158436,10.8434385063561,3.01712046048224,0.0079850877970724,0.0202172532567043,-3.46233784492817
"2486","186011_at","H09G03.1","186710","hypothetical protein",-0.506688109401503,4.32268299027275,-3.28176809711224,0.00455567330640779,0.0128359173565679,-2.91497317312195
"2487","186012_s_at","F57H12.6","177593","hypothetical protein",2.38792136328925,5.78390262825312,8.44728959710479,2.20535635709686e-07,3.59231875355231e-06,7.15843178910234
"2488","186014_at","M04F3.2","187447","hypothetical protein",-0.419069046605431,3.84137021838035,-3.02973815023583,0.00777532121808113,0.0197943159214886,-3.43650956582117
"2489","186030_s_at","acin-1","172030","ACINus (mammalian Apoptotic Chromatin condensation Inducer in the Nucleus) homolog",0.0106605734017746,7.89338457095298,0.0835857303503602,0.934394244525557,0.950077336572273,-7.27924197001506
"2490","186031_at","pgap-3","187504","Post-GPI attachment to proteins factor 3",0.0542376283703749,8.98839855770031,0.509080941446795,0.617453808666081,0.691959790953388,-7.14718037040898
"2491","186037_s_at","F23H11.7","175256","hypothetical protein",0.354751459245914,5.29379307362165,2.79095475166962,0.0128275242070904,0.0298831150522721,-3.9196205957173
"2492","186043_at","F20A1.10","184707","hypothetical protein",0.910482032450874,9.48419634849694,6.74406630873862,4.07259943531714e-06,3.64436473074516e-05,4.17440419853249
"2493","186052_at","Y105C5A.8","190873","hypothetical protein",0.52571572845668,8.61299816526697,3.80021842448525,0.0015043348115505,0.00513765451610614,-1.81981658152524
"2494","186054_s_at","H28G03.2","180790","hypothetical protein",-0.0749901931937487,6.86073804887594,-0.706840207136823,0.489555231008284,0.576679467035182,-7.02310628288767
"2495","186055_at","grd-10","184239","Ground-like domain-containing protein",0.702946187146153,5.44970583176026,3.41417900424711,0.00343473280791336,0.0102014500064093,-2.63745039249547
"2496","186057_at","ZC123.4","171672","Protein kinase domain-containing protein",-0.213459737159542,4.94718527310054,-1.39235737543201,0.182345864509831,0.259782116503585,-6.31564772473969
"2497","186061_at","nac-2","187898","Sodium-dependent high-affinity dicarboxylate transporter 2",-0.573803131583358,6.31723135166308,-4.61628163022265,0.00026687422512067,0.00119534427363394,-0.0846654607948558
"2498","186062_at","Y45F10C.4","178335","UPF0375 protein Y45F10C.4",0.0360017433287165,9.76420508027052,0.249255106250298,0.806248114707137,0.851584254895836,-7.25019229779802
"2499","186063_at","Y25C1A.6","173653","hypothetical protein",-0.476561647725651,5.50968518119469,-2.82380264756221,0.0119790886702416,0.0281741679384702,-3.85393142615911
"2500","186068_at","F49H12.2","186081","hypothetical protein",0.425917838416411,4.29802133208041,2.01713071933752,0.0602998150033928,0.105784698596613,-5.36451251318948
"2501","186070_at","gpa-17","175377","G Protein, Alpha subunit",1.03039932959801,4.30369581814108,5.2559696758008,7.15501068231912e-05,0.000397288875436361,1.24944633984207
"2502","186071_at","fbxc-42","185785","F-box C protein",0.0894021919084915,5.04629788891496,0.373909577244142,0.71324568754983,0.777374416383374,-7.20943364824788
"2503","186072_s_at","R08F11.4","178797","Methyltranfer_dom domain-containing protein",1.86895778453546,6.25278495940987,8.63607173893062,1.63326559963451e-07,2.92305474269351e-06,7.46546157389119
"2504","186073_at","fbxc-55","189559","F-box C protein",-0.28329318217554,4.49778801305543,-1.64400021103064,0.119143572116749,0.184352020677864,-5.96230707658965
"2505","186074_at","R03H10.6","187558","REPA_OB_2 domain-containing protein",0.795675287680368,5.14152126745535,4.85570531546668,0.000162230490427139,0.000796821136726936,0.418762601479689
"2506","186075_at","tsen-54","176994","tRNA_int_end_N2 domain-containing protein",-0.460386554399995,6.17642002957671,-3.5079466268716,0.00281103306735454,0.00861467194377908,-2.4398193765614
"2507","186079_at","sdz-35","191123","BTB domain-containing protein",1.15417758028246,3.41881861170838,6.0443403150559,1.51080869347276e-05,0.000107877949516805,2.83428324188721
"2508","186080_at","F54D10.4","186233","hypothetical protein",-0.159826694907732,4.12526412905672,-1.53211767318766,0.144492568455373,0.214960403303213,-6.12483990123218
"2509","186084_s_at","madf-4","179386","MADF domain-containing protein",-0.208444384135657,4.67198509326416,-1.20160428744768,0.246526204674094,0.331510568684608,-6.55242711642268
"2510","186094_at","Y73F8A.20","178430","hypothetical protein",-0.373884675861063,4.9587277708381,-1.86587129193553,0.0799882174520614,0.133420346710038,-5.61647519517886
"2511","186108_at","Y57G11A.4","190363","DOMON domain-containing protein",0.595088735248126,4.64487494755855,4.06922926351381,0.000847226400475379,0.00318282350448859,-1.2465982764372
"2512","186119_s_at","R12C12.8","174013","pseudo",0.091580821307323,5.16313677012031,0.766518785984708,0.454224734881253,0.542397955466074,-6.97817756346218
"2513","186127_at","tag-18","180662","hypothetical protein",0.578946038674872,8.16280794569911,5.21988972917899,7.6971736889974e-05,0.000420671222583475,1.17520977995192
"2514","186129_at","Y48C3A.12","190022","hypothetical protein",-0.292600922851057,6.45508948771678,-2.01516171915455,0.0605251518463202,0.106135358788543,-5.3678699111844
"2515","186130_at","F15B10.3","177423","hypothetical protein",-0.452705887713194,7.32264244935004,-3.15476170871894,0.00596779536587492,0.0159014100164207,-3.17904665477017
"2516","186131_at","nas-11","180938","Zinc metalloproteinase nas-11",1.17642590497931,9.20669046435606,8.38723023285792,2.42867410204966e-07,3.89692338636783e-06,7.05979288043361
"2517","186139_at","scl-15","184099","SCP domain-containing protein",-0.434638847129685,4.58369051301797,-2.63324628311743,0.0177745676419091,0.0387915210049148,-4.23103111379988
"2518","186149_at","prx-3","182644","PeRoXisome assembly factor",-0.190615995645858,5.95171924058113,-1.16611104643492,0.260193625007279,0.34598450774246,-6.59329438090201
"2519","186150_s_at","R12C12.5","174010","hypothetical protein",-0.0520151903761139,8.51067937279924,-0.48241820805881,0.635863587206029,0.708213450493894,-7.1609303239034
"2520","186153_s_at","cgr-1","180650","CRAL/TRIO and GOLD domain suppressor of activated Ras",0.19952357521486,6.17821280660023,1.4322644418635,0.170791131777571,0.245925075798506,-6.26260249851936
"2521","186158_at","F16H11.1","180739","hypothetical protein",0.635501403104435,6.0920821317152,4.55810933574495,0.000301427693171602,0.00132730040182215,-0.20757999232018
"2522","186166_at","hrde-4","188371","Protein hrde-4",-0.0327636896619357,5.6997517636551,-0.182285545567836,0.857585447164852,0.892025770685317,-7.26540527558596
"2523","186177_s_at","W06F12.2","176809","hypothetical protein",1.2476246843863,5.03835004818662,8.10286924177412,3.85794909567596e-07,5.63175347693812e-06,6.58639649524348
